date,minute,low,high,open,close,volume,avg_trade_size,trade_count,avg_bid,avg_ask,avg_mid,avg_spread,avg_imbalance
2025-01-02,09:30:00,588.46,589.45,589.39,589.45,1482184,89.97110598518879,16474,575.3241320142852,579.5293700587004,577.4267510364928,4.205238044415254,-0.006561603393072477
2025-01-02,09:31:00,589.04,589.62,589.4481,589.5,175662,81.325,2160,571.8927565878379,578.6540150337838,575.2733858108109,6.761258445945946,-0.011361296080181231
2025-01-02,09:32:00,588.8995,589.66,589.53,589.0812,125032,81.08430609597924,1542,568.3813105357434,565.8573260055366,567.11931827064,-2.523984530206807,0.0047505542313269885
2025-01-02,09:33:00,587.97,589.32,589.09,587.99,132101,55.133973288814694,2396,573.2907507051732,565.0233080855085,569.1570293953408,-8.267442619664667,0.01467686055520634
2025-01-02,09:34:00,587.7868,589.38,587.99,587.82,145261,75.81471816283924,1916,569.4393088248839,572.3269406981487,570.8831247615163,2.8876318732648256,-0.004694583791614132
2025-01-02,09:35:00,586.91,588.914,587.79,586.91,166855,62.703870725291246,2661,579.7811027543355,573.3196602986181,576.5503815264768,-6.461442455717333,0.01146403522773151
2025-01-02,09:36:00,586.91,589.38,586.91,587.04,211090,75.38928571428572,2800,581.932412469864,580.359550941413,581.1459817056385,-1.572861528450944,0.003032237472071497
2025-01-02,09:37:00,586.7,589.38,587.04,587.2288,225508,98.43212570929725,2291,576.4926584040519,577.1081051051555,576.8003817546037,0.6154467011035454,-0.00081430461778577
2025-01-02,09:38:00,586.88,589.38,587.2399,586.9,174939,81.32914923291493,2151,573.3827129719045,570.9739671122102,572.1783400420574,-2.408745859694407,0.004431355279092811
2025-01-02,09:39:00,585.86,587.1225,586.93,586.26,166197,55.36209193870753,3002,572.7699485549249,571.3382898774544,572.0541192161896,-1.4316586774704667,0.0027201043216039445
2025-01-02,09:40:00,586.14,589.38,586.26,586.5297,176752,77.15058926233085,2291,579.5453041380933,573.7530197828426,576.649161960468,-5.792284355250773,0.010247608041738184
2025-01-02,09:41:00,585.8,586.87,586.49,586.6201,111028,69.56641604010025,1596,575.3724494726749,571.1134306168104,573.2429400447427,-4.259018855864493,0.007666761798510754
2025-01-02,09:42:00,586.19,587.1,586.66,586.89,130273,69.1103448275862,1885,571.8034752793664,568.439770250147,570.1216227647567,-3.363705029219276,0.006199951622554075
2025-01-02,09:43:00,586.51,587.19,586.85,586.79,187614,95.81920326864147,1958,575.0905101045296,567.1076514130856,571.0990807588075,-7.982858691444057,0.014140396183037824
2025-01-02,09:44:00,586.69,587.22,586.78,587.18,113015,71.75555555555556,1575,569.4728386605784,561.9355464816766,565.7041925711275,-7.537292178901768,0.014833164209395332
2025-01-02,09:45:00,586.7286,587.45,587.15,587.25,122301,69.68717948717949,1755,575.3875452979843,573.7636912702841,574.5756182841342,-1.6238540277002935,0.0039058661688120273
2025-01-02,09:46:00,586.8926,587.76,587.26,587.46,126084,61.05762711864407,2065,575.7385014151646,571.652845523611,573.6956734693878,-4.085655891553702,0.007336712789865661
2025-01-02,09:47:00,586.99,587.89,587.425,587.745,100475,69.05498281786942,1455,573.804714854296,567.5141601491831,570.6594375017395,-6.290554705112862,0.011196462484764308
2025-01-02,09:48:00,586.9516,587.91,587.74,587.785,87926,61.229805013927574,1436,569.3558021162798,572.5303998234682,570.943100969874,3.174597707188416,-0.005251561564131086
2025-01-02,09:49:00,587.5837,588.64,587.82,588.5486,116375,62.803561791689155,1853,567.5377985070401,570.1474983291988,568.8426484181194,2.6096998221587886,-0.004284460458240946
2025-01-02,09:50:00,587.6068,588.89,588.54,588.18,227006,71.61072555205047,3170,576.6628935085787,573.915891753636,575.2893926311073,-2.7470017549427777,0.004971120159075845
2025-01-02,09:51:00,588.16,588.55,588.17,588.4301,123863,71.30857800805987,1737,573.5222612029911,571.3880497789422,572.4551554909666,-2.1342114240489054,0.003915144110623646
2025-01-02,09:52:00,588.2286,589.04,588.45,589.01,166836,78.58502119642016,2123,570.5553451407811,570.1255761807448,570.3404606607629,-0.4297689600363306,0.0009714913548834788
2025-01-02,09:53:00,588.4798,589.35,589.05,589.13,122744,57.303454715219424,2142,570.367684814827,575.5190325388693,572.9433586768481,5.15134772404218,-0.008652920500593278
2025-01-02,09:54:00,588.7893,589.961,589.09,589.925,201799,85.87191489361702,2350,571.8568004139307,577.0232259495152,574.440013181723,5.166425535584493,-0.008661259637528788
2025-01-02,09:55:00,588.6674,590.55,589.91,590.089,169669,75.98253470667264,2233,576.7968191693037,576.4361105875585,576.6164648784311,-0.3607085817453153,0.0008458277532196836
2025-01-02,09:56:00,588.7399,590.39,590.07,590.16,116501,65.23012318029116,1786,572.3271315212055,571.2402036890461,571.7836676051257,-1.0869278321594245,0.002114856097835082
2025-01-02,09:57:00,590.0,590.48,590.17,590.14,195747,100.1775844421699,1954,574.927638585532,572.8237272846409,573.8756829350865,-2.103911300891141,0.003852259733339254
2025-01-02,09:58:00,589.6588,590.259,590.15,589.94,184462,79.95752058951018,2307,572.0943870410864,571.3657359880308,571.7300615145587,-0.7286510530555875,0.001488862837045721
2025-01-02,09:59:00,589.3793,590.21,589.94,590.12,108293,65.2367469879518,1660,574.9093148615505,571.0982916859205,573.0038032737355,-3.811023175630043,0.006814648783485774
2025-01-02,10:00:00,589.86,590.58,590.18,590.23,145800,63.557105492589365,2294,583.9136357024978,581.8390669724856,582.8763513374918,-2.074568730012214,0.0038697073299019426
2025-01-02,10:01:00,589.7889,590.27,590.18,589.99,105839,58.24931205283434,1817,576.5224779632498,575.4102633893574,575.9663706763035,-1.1122145738924263,0.002171552660152009
2025-01-02,10:02:00,589.91,590.45,589.99,590.09,114429,68.68487394957984,1666,573.1903079488936,575.5227269658794,574.3565174573865,2.3324190169858334,-0.003790016934118216
2025-01-02,10:03:00,589.7916,590.27,590.07,589.88,88266,53.20433996383363,1659,576.0950104322682,576.6326059026726,576.3638081674703,0.537595470404391,-0.0007194938974633453
2025-01-02,10:04:00,589.8623,590.58,589.87,590.54,117399,65.43979933110369,1794,574.3160927328154,575.3919040220277,574.8539983774216,1.075811289212312,-0.001657331695969489
2025-01-02,10:05:00,590.1091,591.0414,590.54,590.6,168823,69.3318275154004,2435,577.4612445734435,576.8319447447648,577.1465946591042,-0.629299828678831,0.0012990518608496137
2025-01-02,10:06:00,590.1991,591.15,590.6,590.4911,203247,93.06181318681318,2184,571.3753689278543,573.571151302995,572.4732601154246,2.1957823751406016,-0.003578737584244983
2025-01-02,10:07:00,590.02,590.6902,590.48,590.205,174193,84.47769156159069,2062,573.1860206529876,574.5048291713853,573.8454249121864,1.318808518397666,-0.0020105603216896513
2025-01-02,10:08:00,590.19,590.59,590.22,590.5853,116885,72.28509585652442,1617,572.3990863715007,568.983416771431,570.691251571466,-3.4156696000697044,0.00611923623806622
2025-01-02,10:09:00,590.318,590.71,590.5701,590.49,102776,60.067796610169495,1711,570.1303428321025,572.8618320896003,571.4960874608514,2.731489257497841,-0.004505747126436781
2025-01-02,10:10:00,590.1,590.63,590.48,590.6107,83399,52.75079063883618,1581,574.4696388633699,571.9900173176629,573.2298280905164,-2.4796215457070145,0.004489892371479516
2025-01-02,10:11:00,590.4411,590.94,590.63,590.68,119569,69.76021003500584,1714,573.4330915162009,574.576615508286,574.0048535122434,1.1435239920850853,-0.0017481637991749674
2025-01-02,10:12:00,590.43,590.8,590.6999,590.53,103131,59.786086956521736,1725,572.4183165091495,577.1196747771298,574.7689956431396,4.701358267980428,-0.007875517767604099
2025-01-02,10:13:00,590.24,590.93,590.5299,590.85,126556,75.69138755980862,1672,574.233087893255,571.9691968417187,573.1011423674869,-2.2638910515362958,0.004110459250401704
2025-01-02,10:14:00,590.5633,590.96,590.85,590.6,108826,78.23580158159598,1391,574.067062006002,571.6414187694605,572.8542403877312,-2.425643236541415,0.004387537100497541
2025-01-02,10:15:00,590.49,590.98,590.585,590.671,121466,79.23418134377039,1533,571.5529686600207,572.5593627068323,572.0561656834266,1.0063940468116146,-0.0015251055842327545
2025-01-02,10:16:00,590.51,590.88,590.7,590.58,74969,53.85704022988506,1392,577.3925972153381,571.3715993030836,574.3820982592108,-6.0209979122546144,0.010572471850029793
2025-01-02,10:17:00,589.98,590.6681,590.598,590.04,181215,79.37582128777923,2283,572.5136721204409,575.4074211492338,573.9605466348373,2.8937490287927754,-0.004784524695244091
2025-01-02,10:18:00,589.92,590.5641,590.04,590.11,143279,40.97197597941092,3497,573.3395272074735,578.8590149364015,576.0992710719376,5.519487728928063,-0.009291110753898086
2025-01-02,10:19:00,589.4,590.509,590.12,589.47,112249,26.26321946654188,4274,574.0940504967735,578.1312554542661,576.1126529755198,4.037204957492574,-0.00673099895087825
2025-01-02,10:20:00,585.8075,590.3145,589.46,588.61,270558,55.036208299430434,4916,582.3172610309806,577.4421084037439,579.8796847173622,-4.875152627236779,0.008571818619455801
2025-01-02,10:21:00,587.9235,590.0192,588.64,588.24,163503,36.27756822720213,4507,583.5419310402463,579.0953742226184,581.3186526314323,-4.446556817627846,0.007840742378615902
2025-01-02,10:22:00,587.58,589.967,588.21,587.74,108956,58.01703940362087,1878,578.6458436628956,575.4657684046565,577.055806033776,-3.1800752582390555,0.0057092119130009045
2025-01-02,10:23:00,587.34,589.6264,587.82,587.75,104779,66.90868454661558,1566,578.3754805463428,575.9096868870582,577.1425837167005,-2.465793659284619,0.004465171661043858
2025-01-02,10:24:00,587.4,589.4646,587.75,587.72,115112,68.8468899521531,1672,574.4943826912671,573.2835585365428,573.8889706139049,-1.2108241547242926,0.0023094688221709007
2025-01-02,10:25:00,587.6,588.202,587.72,588.14,155839,76.31684622918708,2042,574.0721666980447,574.2375947392485,574.1548807186466,0.16542804120384066,-7.281862700478782e-05
2025-01-02,10:26:00,587.8672,588.4988,588.13,588.2988,117920,69.32392710170488,1701,569.9627412267796,571.2632107338316,570.6129759803056,1.3004695070519232,-0.002048647892391022
2025-01-02,10:27:00,587.8,588.37,588.2999,588.0,108603,65.3841059602649,1661,574.5348545866635,570.7014264583084,572.618140522486,-3.833428128355004,0.0068415051311288486
2025-01-02,10:28:00,587.31,588.2911,588.01,587.48,124099,65.21229637414609,1903,571.6454592151827,571.7872593151719,571.7163592651773,0.14180009998921686,-2.9900133553929873e-05
2025-01-02,10:29:00,587.46,588.1032,587.47,587.83,44839,40.762727272727275,1100,567.5834803362284,573.7808154236617,570.6821478799451,6.197335087433348,-0.010525941467230895
2025-01-02,10:30:00,587.2,588.0651,587.81,587.22,68431,45.31854304635762,1510,572.7519446160759,569.7910209889719,571.2714828025239,-2.960923627104046,0.005352279004209443
2025-01-02,10:31:00,586.54,587.8084,587.23,586.7,130820,65.8710976837865,1986,577.5097363488042,573.6650861769709,575.5874112628875,-3.844650171833235,0.006862917398945519
2025-01-02,10:32:00,586.69,587.44,586.691,587.42,113856,71.96965865992415,1582,569.2424095737239,569.2234798377116,569.2329447057177,-0.018929736012311533,0.0002520686064989863
2025-01-02,10:33:00,586.9506,587.5405,587.43,587.325,52948,50.18767772511848,1055,570.716138942673,569.2509300017157,569.9835344721943,-1.4652089409573295,0.002758328028856355
2025-01-02,10:34:00,587.1444,587.804,587.1444,587.28,99323,59.65345345345345,1665,569.5551584133284,570.446829772014,570.0009940926712,0.8916713586856193,-0.0013280368559608876
2025-01-02,10:35:00,586.7099,587.5776,587.29,587.06,114646,68.77384523095381,1667,571.6322069382511,567.6885082652213,569.6603576017362,-3.943698673029789,0.0070703627546925
2025-01-02,10:36:00,586.87,587.63,587.075,587.621,82183,65.48446215139442,1255,568.0115055128391,569.0409591856472,568.5262323492432,1.029453672808163,-0.0015526993555065375
2025-01-02,10:37:00,587.0174,588.22,587.58,587.33,114028,61.23952738990333,1862,575.2578657719473,571.7431162026821,573.5004909873147,-3.5147495692651813,0.006397526971973714
2025-01-02,10:38:00,586.99,587.5209,587.32,587.27,68763,52.45080091533181,1311,565.7942696026449,566.0068226561039,565.9005461293743,0.21255305345892334,-0.0001402220607543947
2025-01-02,10:39:00,587.03,587.4765,587.2601,587.204,45270,47.05821205821206,962,566.791822407917,568.309002809189,567.5504126085531,1.517180401271978,-0.002414053865394683
2025-01-02,10:40:00,587.13,587.66,587.1791,587.3396,38734,38.35049504950495,1010,568.975977770761,567.1945942532365,568.0852860119987,-1.781383517524471,0.0033086152737010145
2025-01-02,10:41:00,586.52,587.35,587.31,586.6799,132032,66.68282828282828,1980,576.8636303421326,569.7671040568539,573.3153671994933,-7.096526285278741,0.012516217660077844
2025-01-02,10:42:00,586.33,587.2157,586.67,586.79,81898,58.0014164305949,1412,576.3659595619723,571.5827264570333,573.9743430095028,-4.783233104939027,0.008496124031007753
2025-01-02,10:43:00,586.461,587.1654,586.9457,586.8801,71192,60.53741496598639,1176,573.0361653514407,569.8778328592402,571.4569991053404,-3.1583324922004037,0.005684068302001071
2025-01-02,10:44:00,586.59,587.1407,586.88,587.0599,44555,49.8936170212766,893,567.184802348639,572.7359207849398,569.9603615667894,5.551118436300894,-0.009411364320588506
2025-01-02,10:45:00,586.65,587.22,587.05,587.02,58625,51.515817223198596,1138,571.4151973723322,572.3833254067337,571.899261389533,0.9681280344014427,-0.0014576966382499597
2025-01-02,10:46:00,586.48,587.14,587.01,586.5351,69074,58.73639455782313,1176,568.1617256387212,569.0575362690975,568.6096309539093,0.8958106303761715,-0.0013452797659474426
2025-01-02,10:47:00,586.4,587.0152,586.54,586.74,49864,57.18348623853211,872,572.1654617403021,566.1087802283525,569.1371209843273,-6.056681511949507,0.01072583439196212
2025-01-02,10:48:00,586.606573,587.6671,586.74,587.64,125545,87.48780487804878,1435,571.7621124742834,569.5071584140286,570.6346354441561,-2.2549540602548497,0.0041098286114025885
2025-01-02,10:49:00,586.9606,588.12,587.665,587.989,107036,63.185360094451006,1694,569.9294050442709,568.6540844685634,569.2917447564171,-1.2753205757075268,0.0024197430764942864
2025-01-02,10:50:00,587.218,588.4,587.98,588.03,128173,134.49422875131165,953,574.4949773175176,570.226142676533,572.3605599970252,-4.268834640984643,0.0075978075978075975
2025-01-02,10:51:00,587.3606,588.48,588.0,588.4,92541,65.67849538679914,1409,569.6602565547594,571.0494188605319,570.3548377076456,1.389162305772482,-0.0021740319404944214
2025-01-02,10:52:00,587.4086,588.785,588.0975,588.3225,77550,55.551575931232094,1396,571.158998584519,573.096818147955,572.1279083662371,1.9378195634358937,-0.0031236258320823666
2025-01-02,10:53:00,587.17,588.4748,588.27,587.65,73706,49.006648936170215,1504,577.380182890343,573.745042658328,575.5626127743355,-3.6351402320149786,0.006512237334871759
2025-01-02,10:54:00,587.5688,588.46,588.1166,588.45,50551,52.602497398543186,961,575.3803647651199,569.6824240430279,572.5313944040739,-5.697940722091892,0.010082053072625698
2025-01-02,10:55:00,587.6427,588.58,588.43,588.084,39107,43.452222222222225,900,569.6626557967953,570.8340522654952,570.2483540311453,1.1713964686998395,-0.001808551866683891
2025-01-02,10:56:00,587.7111,588.3198,588.1828,588.1999,26068,41.57575757575758,627,565.538424569627,569.9483680700873,567.7433963198572,4.409943500460367,-0.007427855882520348
2025-01-02,10:57:00,587.8124,588.27,588.2,588.0,32125,44.61805555555556,720,567.5742204967888,571.7554074212511,569.66481395902,4.181186924462265,-0.006997477452572653
2025-01-02,10:58:00,587.69,588.15,587.98,587.755,51645,55.772138228941685,926,567.1810485743865,570.1404300623968,568.6607393183916,2.959381488010297,-0.004915930464519806
2025-01-02,10:59:00,587.23,588.0581,587.77,587.5565,112529,99.49513704686119,1131,568.8226757320507,570.4058169673897,569.6142463497201,1.58314123533904,-0.0025177518912145543
2025-01-02,11:00:00,587.35,587.8672,587.61,587.436,80752,75.46915887850467,1070,568.4574488529934,574.073251879242,571.2653503661177,5.615803026248571,-0.009234844827372773
2025-01-02,11:01:00,587.22,587.9312,587.42,587.435,61817,59.553949903660886,1038,567.4615349531236,572.3690700751711,569.9153025141474,4.907535122047355,-0.008301313299306074
2025-01-02,11:02:00,586.27,587.6984,587.42,586.46,117757,60.20296523517382,1956,576.2345942075111,573.1227204894265,574.6786573484687,-3.11187371808473,0.005590345902652727
2025-01-02,11:03:00,585.85,587.0501,586.44,585.9399,123088,39.89886547811994,3085,576.1673097968352,573.9131363889686,575.0402230929019,-2.254173407866516,0.004138379191819006
2025-01-02,11:04:00,585.2,586.9121,585.925,585.63,452529,150.44182180851064,3008,577.0199897229515,571.9205207613652,574.4702552421584,-5.099468961586292,0.009040911435791167
2025-01-02,11:05:00,585.5101,586.6206,585.65,585.7688,91458,74.59869494290375,1226,573.3870479160023,568.0477858484215,570.7174168822119,-5.3392620675808145,0.009497736632926287
2025-01-02,11:06:00,585.5618,586.3651,585.75,585.99,203784,127.2059925093633,1602,568.0368521751523,570.3411543805893,569.1890032778708,2.30430220543699,-0.0037697549659272147
2025-01-02,11:07:00,585.53,586.07,585.93,585.77,68148,56.60132890365448,1204,565.8239204166999,567.5059295819678,566.664924999334,1.6820091652678977,-0.0027039145617348535
2025-01-02,11:08:00,585.49,586.2548,585.8643,585.53,68996,49.212553495007135,1402,569.4334731280981,566.6283189407775,568.0308960344378,-2.8051541873206367,0.0051016341171781585
2025-01-02,11:09:00,585.505,586.1759,585.505,585.96,61894,64.74267782426779,956,569.0110342447791,568.2832210244447,568.6471276346119,-0.7278132203343042,0.0014895590343160675
2025-01-02,11:10:00,585.37,586.0793,585.9325,585.67,134970,85.6952380952381,1575,571.1426063569052,567.865902453497,569.5042544052011,-3.2767039034080647,0.0059665871121718375
2025-01-02,11:11:00,585.559075,586.2,585.68,586.15,100728,76.65753424657534,1314,579.6174793124429,569.8591381198661,574.7383087161545,-9.758341192576818,0.017021929151970556
2025-01-02,11:12:00,585.7828,586.3,586.1738,585.915,107808,74.14580467675378,1454,568.4356620373537,569.4555741944312,568.9456181158924,1.0199121570773757,-0.001560388425261574
2025-01-02,11:13:00,585.7948,586.17,585.93,586.12,45654,65.68920863309353,695,571.2500188784229,569.4220722546798,570.3360455665514,-1.8279466237430946,0.003372851574334013
2025-01-02,11:14:00,585.8939,586.76,586.1162,586.46,72846,62.42159383033419,1167,569.2377878244814,568.272846068209,568.7553169463451,-0.9649417562724014,0.001878193619665792
2025-01-02,11:15:00,585.988,586.54,586.45,586.26,89100,87.26738491674828,1021,568.5383532555809,569.9893998634733,569.2638765595271,1.4510466078924054,-0.0023046580685192573
2025-01-02,11:16:00,585.9998,586.79,586.23,586.51,62573,61.58759842519685,1016,569.3966878426012,568.9282642434964,569.1624760430489,-0.46842359910471365,0.0010089991818925553
2025-01-02,11:17:00,586.0634,586.7,586.48,586.53,63104,74.50295159386069,847,566.7485633849466,568.9811739670448,567.8648686759957,2.232610582098203,-0.0036797596340495922
2025-01-02,11:18:00,586.34,586.6499,586.52,586.63,44598,58.992063492063494,756,568.2954813877653,566.6643489727187,567.479915180242,-1.6311324150465973,0.003050053557488063
2025-01-02,11:19:00,586.1252,587.09,586.6188,586.96,86787,71.96268656716418,1206,568.9687524727203,571.1995858592304,570.0841691659754,2.230833386510114,-0.003635714401649056
2025-01-02,11:20:00,586.35,587.08,586.97,586.43,92847,70.87557251908397,1310,572.6238770795476,576.9843240502049,574.8041005648762,4.360446970657426,-0.007304997931201758
2025-01-02,11:21:00,586.22,586.7794,586.4201,586.37,50255,58.84660421545667,854,570.5167559290438,576.2199652320576,573.3683605805506,5.703209303013715,-0.009650162837117858
2025-01-02,11:22:00,586.0,586.6249,586.3512,586.12,59973,64.6957928802589,927,567.5012685923369,573.0518117860543,570.2765401891957,5.550543193717277,-0.009409415466537577
2025-01-02,11:23:00,586.09,586.94,586.1425,586.9284,42404,49.945818610129564,849,574.67513936719,568.0780856865749,571.3766125268825,-6.597053680615099,0.011647349692024066
2025-01-02,11:24:00,586.4186,587.7,586.92,587.375,134184,70.66034755134281,1899,573.9204252807124,572.7339062365486,573.3271657586305,-1.1865190441637663,0.0022986495433932564
2025-01-02,11:25:00,586.7416,587.49,587.36,587.217,64661,65.77924720244151,983,573.5211885502988,570.3149341345043,571.9180613424015,-3.206254415794513,0.005772102622615232
2025-01-02,11:26:00,586.8151,587.64,587.18,587.59,63659,62.84205330700888,1013,567.3163268941622,569.3208743544486,568.3186006243054,2.004547460286331,-0.003247456159341849
2025-01-02,11:27:00,586.9207,587.63,587.6,587.32,47387,57.16164053075995,829,571.4553506321947,570.4574125306661,570.9563815814305,-0.9979381015285903,0.0019386912874061846
2025-01-02,11:28:00,586.9545,587.6,587.33,587.6,32691,45.40416666666667,720,571.2539289892119,567.3411934058316,569.2975611975218,-3.9127355833802695,0.0069987194771934476
2025-01-02,11:29:00,587.3625,587.65,587.6,587.54,26434,39.87028657616893,663,571.5201349036905,567.5572374070338,569.5386861553621,-3.9628974966567347,0.007067475287713098
2025-01-02,11:30:00,587.1249,587.8099,587.54,587.49,54538,57.10785340314136,955,567.6500634814568,572.4966996324757,570.0733815569663,4.8466361510190445,-0.008201742444867955
2025-01-02,11:31:00,587.12,587.6071,587.48,587.339,34763,44.797680412371136,776,565.9783827192475,573.0549136161649,569.5166481677062,7.076530896917283,-0.01206066881890723
2025-01-02,11:32:00,587.14,587.4925,587.32,587.36,30765,43.088235294117645,714,567.6472437931678,573.1747453798768,570.4109945865223,5.527501586708979,-0.009358212638332605
2025-01-02,11:33:00,587.06,587.67,587.345,587.65,49100,62.468193384223916,786,566.6546053956317,570.4434198360352,568.5490126158335,3.7888144404035424,-0.006364892592437502
2025-01-02,11:34:00,587.3878,587.7897,587.68,587.595,33904,42.80808080808081,792,569.5924294611324,569.5830670641401,569.5877482626362,-0.009362396992366993,0.0002319692254160948
2025-01-02,11:35:00,587.4178,588.0,587.64,587.9559,35070,47.58480325644505,737,568.072954081809,569.1452283807614,568.6090912312852,1.0722742989523184,-0.0016576436771474422
2025-01-02,11:36:00,587.4956,588.1,587.99,587.8988,44432,49.923595505617975,890,568.6176698618292,573.9321123029088,571.274891082369,5.314442441079609,-0.008895630840683934
2025-01-02,11:37:00,587.52,587.8908,587.89,587.715,40756,51.91847133757962,785,568.329934933375,572.1359789215304,570.2329569274526,3.8060439881555364,-0.006402632413574374
2025-01-02,11:38:00,587.5695,587.89,587.72,587.7188,32672,46.541310541310544,702,569.5958338643068,573.9309460766962,571.7633899705015,4.33511221238938,-0.007296817243531276
